Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC106_100_015.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1533.70 |      1533.70 |      1533.70 |                  5.00 |                    5.85 |     23 |     0.3598 |
|        1 |          1 |          1533.70 |      1506.80 |      1506.80 |                  5.52 |                    9.36 |     30 |     0.8723 |
|        1 |          2 |          1533.70 |      1506.80 |      1522.66 |                  5.00 |                    5.00 |     38 |     0.9529 |
|        1 |          3 |          1533.70 |      1506.80 |      1547.10 |                  5.00 |                    5.00 |     41 |     1.0169 |
|        1 |          4 |          1533.70 |      1506.80 |      1526.90 |                  5.68 |                    7.08 |     42 |     1.0717 |
|        1 |          5 |          1533.70 |      1506.80 |      1527.35 |                  5.00 |                    8.79 |     43 |     1.1424 |
|        1 |          6 |          1533.70 |      1506.80 |      1535.84 |                 12.00 |                   24.47 |     48 |     1.2303 |
|        1 |          7 |          1533.70 |      1506.80 |      1544.50 |                  5.70 |                   12.86 |     54 |     1.2903 |
|        1 |          0 |          1533.40 |      1506.80 |      1533.40 |                  7.67 |                    5.00 |     57 |     1.3973 |
|        1 |          0 |          1504.90 |      1504.90 |      1504.90 |                  5.00 |                    5.00 |     61 |     1.4970 |
|        1 |          1 |          1504.90 |      1504.90 |      1517.12 |                  7.82 |                    5.00 |     64 |     1.5690 |
|        1 |          2 |          1504.90 |      1504.90 |      1566.60 |                  6.31 |                    5.19 |     73 |     1.6670 |
|        1 |          3 |          1504.90 |      1504.90 |      1535.59 |                  5.00 |                    5.00 |     84 |     1.7704 |
|        1 |          4 |          1504.90 |      1504.90 |      1528.30 |                  9.74 |                    9.74 |     84 |     1.8350 |
|        1 |          5 |          1504.90 |      1504.90 |      1517.30 |                  5.00 |                    5.00 |     93 |     1.9632 |
|        1 |          6 |          1504.90 |      1504.90 |      1506.55 |                 15.86 |                    5.00 |    101 |     2.1381 |
|        1 |          7 |          1504.90 |      1504.90 |      1523.80 |                 32.46 |                    5.00 |    104 |     2.2052 |
|        1 |          8 |          1504.90 |      1504.90 |      1533.50 |                 20.38 |                    5.00 |    109 |     2.3025 |
|        1 |          9 |          1504.90 |      1504.90 |      1522.10 |                  5.00 |                    5.00 |    114 |     2.4932 |
|        1 |         10 |          1504.90 |      1504.90 |      1522.10 |                  5.00 |                    5.00 |    115 |     2.5634 |
|        1 |         11 |          1504.90 |      1504.90 |      1522.10 |                  5.00 |                    5.00 |    115 |     2.6247 |
|        1 |         12 |          1504.90 |      1504.90 |      1518.24 |                 12.60 |                   13.51 |    117 |     2.7596 |
|        1 |         13 |          1504.90 |      1504.90 |      1528.20 |                  7.53 |                    8.07 |    118 |     2.8492 |
|        1 |         14 |          1504.90 |      1504.90 |      1524.20 |                 12.21 |                    5.00 |    123 |     2.9672 |
|        1 |         15 |          1504.90 |      1504.90 |      1529.20 |                  7.15 |                    5.00 |    129 |     3.1278 |
|        1 |         16 |          1504.90 |      1504.90 |      1512.90 |                  5.68 |                    5.00 |    132 |     3.2115 |
|        1 |         17 |          1504.90 |      1504.90 |      1512.90 |                  5.75 |                    5.00 |    132 |     3.3114 |
|        1 |          0 |          1504.70 |      1504.70 |      1504.70 |                  5.00 |                    5.00 |    133 |     3.3704 |
|        1 |          1 |          1504.70 |      1500.09 |      1500.09 |                  5.00 |                    5.00 |    136 |     3.4561 |
|        1 |          2 |          1504.70 |      1500.09 |      1505.40 |                  8.47 |                    5.00 |    137 |     3.5087 |
|        1 |          3 |          1504.70 |      1500.09 |      1509.56 |                  8.11 |                    5.00 |    137 |     3.5695 |
|        1 |          4 |          1504.70 |      1500.09 |      1508.64 |                 13.07 |                    5.00 |    137 |     3.6259 |
|        1 |          5 |          1504.70 |      1500.09 |      1524.00 |                  7.30 |                    5.00 |    139 |     3.6804 |
|        1 |          6 |          1504.70 |      1500.09 |      1524.00 |                  5.00 |                    5.00 |    140 |     3.7393 |
|        1 |          7 |          1504.70 |      1500.09 |      1531.80 |                  5.00 |                    6.22 |    140 |     3.8151 |
|        1 |          8 |          1504.70 |      1500.09 |      1531.80 |                  5.00 |                    5.00 |    140 |     3.8836 |
|        1 |          9 |          1504.70 |      1500.09 |      1520.42 |                  6.92 |                    5.00 |    141 |     4.0253 |
|        1 |         10 |          1504.70 |      1500.09 |      1508.86 |                 18.33 |                   15.24 |    142 |     4.1225 |
|        1 |         11 |          1504.70 |      1500.09 |      1514.35 |                 10.64 |                    7.69 |    142 |     4.2055 |
|        1 |         12 |          1504.70 |      1500.09 |      1505.37 |                 12.70 |                    5.36 |    142 |     4.2595 |
|        1 |         13 |          1504.70 |      1500.09 |      1507.12 |                 12.29 |                    5.00 |    142 |     4.3104 |
|        1 |         14 |          1504.70 |      1500.09 |      1505.10 |                 11.74 |                    5.00 |    147 |     4.4195 |
|        1 |          0 |          1501.90 |      1500.09 |      1501.90 |                  5.63 |                    5.00 |    150 |     4.5203 |
|        1 |          1 |          1501.90 |      1500.09 |      1501.90 |                  6.29 |                    5.00 |    150 |     4.5795 |
|        1 |          2 |          1501.90 |      1500.09 |      1501.90 |                  5.00 |                    5.00 |    150 |     4.6345 |
|        1 |          3 |          1501.90 |      1500.09 |      1501.90 |                  5.00 |                    5.00 |    150 |     4.6950 |
|        1 |          4 |          1501.90 |      1500.09 |      1504.61 |                  5.96 |                    5.41 |    154 |     4.8527 |
|        1 |          5 |          1501.90 |      1500.09 |      1504.14 |                  5.00 |                    5.00 |    155 |     4.9238 |
|        1 |          6 |          1501.90 |      1500.09 |      1503.66 |                  6.03 |                    5.30 |    155 |     4.9799 |
|        1 |          7 |          1501.90 |      1500.09 |      1503.86 |                  7.93 |                    6.31 |    155 |     5.0783 |
|        1 |          8 |          1501.90 |      1500.09 |      1559.77 |                  5.52 |                    9.96 |    158 |     5.1578 |
|        1 |          9 |          1501.90 |      1500.09 |      1512.50 |                  7.23 |                    5.92 |    162 |     5.2833 |
|        1 |         10 |          1501.90 |      1500.09 |      1522.10 |                  5.00 |                    5.00 |    165 |     5.4033 |
|        1 |         11 |          1501.90 |      1500.09 |      1507.30 |                  5.00 |                    5.00 |    171 |     5.5675 |
|        1 |         12 |          1501.90 |      1500.09 |      1507.30 |                  5.00 |                    8.22 |    171 |     5.6199 |
|        1 |         13 |          1501.90 |      1500.09 |      1501.37 |                  9.55 |                    5.55 |    172 |     5.6758 |
|        1 |         14 |          1501.90 |      1481.16 |      1481.16 |                  5.00 |                    5.00 |    176 |     5.8278 |
|        1 |         15 |          1501.90 |      1471.77 |      1471.77 |                  5.78 |                    7.41 |    180 |     5.9555 |
|        1 |         16 |          1501.90 |      1471.55 |      1471.55 |                 11.49 |                    5.00 |    180 |     6.0176 |
|        1 |         17 |          1501.90 |      1471.55 |      1481.47 |                 15.00 |                    7.51 |    180 |     6.0834 |
|        1 |         18 |          1501.90 |      1471.55 |      1489.06 |                 17.02 |                    6.57 |    180 |     6.1486 |
|        1 |         19 |          1501.90 |      1471.55 |      1507.38 |                 20.10 |                   13.05 |    180 |     6.2138 |
|        1 |         20 |          1501.90 |      1471.55 |      1515.14 |                 30.48 |                   17.20 |    183 |     6.2824 |
|        1 |         21 |          1501.90 |      1471.55 |      1523.83 |                 19.94 |                   22.66 |    183 |     6.3498 |
|        1 |          0 |          1495.40 |      1471.55 |      1495.40 |                 10.02 |                   15.07 |    183 |     6.4905 |
|        1 |          1 |          1495.40 |      1471.55 |      1495.50 |                  5.00 |                   13.31 |    183 |     6.5585 |
|        1 |          2 |          1495.40 |      1471.55 |      1524.52 |                 10.34 |                    8.63 |    187 |     6.6201 |
|        1 |          3 |          1495.40 |      1471.55 |      1528.89 |                 18.23 |                    6.44 |    189 |     6.6716 |
|        1 |          4 |          1495.40 |      1471.55 |      1541.90 |                 11.67 |                    5.00 |    196 |     6.7704 |
|        1 |          5 |          1495.40 |      1471.55 |      1510.77 |                 14.61 |                    7.52 |    198 |     6.8653 |
|        1 |          6 |          1495.40 |      1471.55 |      1504.70 |                  7.36 |                    5.52 |    201 |     6.9575 |
|        1 |          7 |          1495.40 |      1471.55 |      1504.90 |                  5.41 |                    5.00 |    203 |     7.0112 |
|        1 |          8 |          1495.40 |      1471.55 |      1505.30 |                  7.01 |                    6.81 |    203 |     7.0801 |
|        1 |          9 |          1495.40 |      1471.55 |      1501.10 |                  6.61 |                    6.72 |    203 |     7.1442 |
|        1 |         10 |          1495.40 |      1471.55 |      1543.20 |                  5.00 |                    6.74 |    205 |     7.2147 |
|        1 |         11 |          1495.40 |      1471.55 |      1543.20 |                  5.69 |                    5.00 |    205 |     7.2879 |
|        1 |         12 |          1495.40 |      1471.55 |      1540.20 |                  7.67 |                    5.00 |    206 |     7.3593 |
|        1 |         13 |          1495.40 |      1471.55 |      1528.50 |                  5.00 |                    5.00 |    207 |     7.4558 |
|        1 |         14 |          1495.40 |      1471.55 |      1531.60 |                  5.00 |                    5.00 |    215 |     7.6535 |
|        1 |         15 |          1495.40 |      1471.55 |      1494.87 |                 10.87 |                    6.94 |    221 |     7.7443 |
|        1 |         16 |          1495.40 |      1471.55 |      1500.86 |                  7.32 |                   12.98 |    222 |     7.8330 |
|        1 |         17 |          1495.40 |      1471.55 |      1490.37 |                  5.00 |                   50.74 |    226 |     7.9498 |
|        1 |         18 |          1495.40 |      1471.55 |      1499.76 |                  5.29 |                   49.53 |    228 |     8.0234 |
|        1 |         19 |          1495.40 |      1471.55 |      1500.19 |                 10.30 |                   40.02 |    228 |     8.0889 |
|        1 |         20 |          1495.40 |      1471.55 |      1503.33 |                 19.28 |                   40.29 |    228 |     8.1440 |
|        1 |         21 |          1495.40 |      1471.55 |      1512.30 |                 17.56 |                   45.72 |    228 |     8.2054 |
|        1 |         22 |          1495.40 |      1471.55 |      1507.70 |                 16.47 |                   21.30 |    229 |     8.2792 |
|        1 |         23 |          1495.40 |      1471.55 |      1505.62 |                 29.93 |                   11.89 |    229 |     8.3349 |
|        1 |         24 |          1495.40 |      1471.55 |      1518.83 |                 33.30 |                    6.31 |    229 |     8.3959 |
|        1 |         25 |          1495.40 |      1471.55 |      1584.10 |                 16.15 |                    5.00 |    233 |     8.4597 |
|        1 |         26 |          1495.40 |      1471.55 |      1483.70 |                  5.00 |                    9.17 |    235 |     8.6212 |
|        1 |         27 |          1495.40 |      1471.55 |      1484.77 |                  5.00 |                   17.17 |    235 |     8.6790 |
|        1 |          0 |          1485.90 |      1471.55 |      1485.90 |                  5.00 |                   16.92 |    239 |     8.7613 |
|        1 |          1 |          1485.90 |      1471.55 |      1485.90 |                  5.00 |                    7.72 |    239 |     8.8302 |
|        1 |          2 |          1485.90 |      1471.55 |      1494.20 |                  6.67 |                    5.00 |    242 |     8.8988 |
|        1 |          3 |          1485.90 |      1471.55 |      1479.15 |                  6.35 |                    5.00 |    244 |     9.0018 |
|        1 |          4 |          1485.90 |      1471.55 |      1492.63 |                  6.10 |                   11.88 |    245 |     9.0876 |
|        1 |          5 |          1485.90 |      1471.55 |      1507.70 |                  5.00 |                    6.24 |    249 |     9.1725 |
|        1 |          6 |          1485.90 |      1471.55 |      1507.63 |                  5.98 |                    5.00 |    249 |     9.2347 |
|        1 |          7 |          1485.90 |      1471.55 |      1508.53 |                  6.72 |                   10.52 |    256 |     9.3969 |
|        1 |          8 |          1485.90 |      1471.55 |      1501.74 |                  5.00 |                    5.58 |    259 |     9.4701 |
|        1 |          9 |          1485.90 |      1471.55 |      1495.94 |                 14.21 |                    5.00 |    259 |     9.5717 |
|        1 |         10 |          1485.90 |      1471.55 |      1525.27 |                 22.40 |                    5.00 |    263 |     9.6631 |
|        1 |         11 |          1485.90 |      1471.55 |      1497.50 |                 10.22 |                    5.00 |    265 |     9.7488 |
