Solving instance /mnt/c/Users/bruno.mattos/OneDrive - americanas s.a/Documentos/GitHub/GenericILS/TWRD/100/RC207_100_010.vrptwrd...
------------------------------------------------------------------------------------------------------------------------------------------------
|  Restart |  Iteration |  Best Feas. Cost |    Best Cost |   Curr. Cost |   Penalty Custom Res. |   Penalty Standard Res. |   Pool |   Time (s) |
------------------------------------------------------------------------------------------------------------------------------------------------
|        1 |          0 |          1143.70 |      1143.70 |      1143.70 |                  5.00 |                    5.00 |     15 |     0.3579 |
|        1 |          0 |          1092.10 |      1092.10 |      1092.10 |                  5.00 |                    5.00 |     18 |     1.2362 |
|        1 |          0 |          1086.40 |      1086.40 |      1086.40 |                  5.00 |                    5.00 |     24 |     1.4003 |
|        1 |          1 |          1086.40 |      1086.40 |      1086.40 |                  5.00 |                    5.47 |     25 |     1.4699 |
|        1 |          0 |          1085.90 |      1085.90 |      1085.90 |                  5.00 |                    5.00 |     27 |     1.5533 |
|        1 |          1 |          1085.90 |      1055.26 |      1055.26 |                  5.00 |                   12.00 |     30 |     1.6638 |
|        1 |          2 |          1085.90 |      1055.26 |      1055.26 |                  5.00 |                    8.11 |     30 |     1.7089 |
|        1 |          3 |          1085.90 |      1055.26 |      1055.47 |                  5.00 |                   14.29 |     30 |     1.7703 |
|        1 |          4 |          1085.90 |      1055.26 |      1056.04 |                  5.00 |                   22.12 |     30 |     1.8284 |
|        1 |          0 |          1045.00 |      1045.00 |      1045.00 |                  5.00 |                   13.34 |     34 |     1.9560 |
|        1 |          1 |          1045.00 |      1045.00 |      1045.00 |                  5.00 |                    6.28 |     34 |     2.0360 |
|        1 |          0 |          1026.20 |      1026.20 |      1026.20 |                  5.00 |                    5.00 |     37 |     2.1707 |
|        1 |          0 |          1025.20 |      1025.20 |      1025.20 |                  5.00 |                    5.00 |     40 |     2.3097 |
|        1 |          0 |          1009.80 |      1009.80 |      1009.80 |                  5.00 |                    5.00 |     41 |     2.3701 |
|        1 |          1 |          1009.80 |      1009.80 |      1009.80 |                  5.00 |                    5.00 |     41 |     2.4810 |
