instance,seed,bestCost,bestCostBefSP,tempAtBest,timeAtBest,iterAtBest,totalIter,pool,totalTime
36_1.5,3,749.8407543859774,749.8407543859774,77.02256728482845,0.9829998016357422,232,1601,280,8.327999830245972
51_1.0,3,1442.0020719279478,1442.0020719279478,0.8349389405012175,14.546000003814697,411,133,350,18.51200008392334
36_1.5,4,749.840754385978,749.840754385978,73.87402344260217,1.128999948501587,49,1280,272,8.056999921798706
S53,3,123.11059136852374,123.11059136852374,99.31546323391662,0.07399988174438477,1,8416,319,20.960999965667725
36_1.5,5,749.840754385982,749.840754385982,85.51625629409551,0.6119999885559082,140,1808,292,8.338000059127808
51_1.0,4,1442.0020719279414,1442.0020719279414,86.15320156821014,1.1560001373291016,4,1362,345,16.23200011253357
O52,5,110.8311901641593,110.8311901641593,86.7459403356274,1.6499998569488525,472,8920,664,23.953999996185303
36_2.0,1,660.2209815814354,660.2209815814354,94.82431472861208,0.24099993705749512,38,2663,327,9.3510000705719
S53,4,123.11059136852306,123.11059136852306,99.59089562800487,0.04500007629394531,1,8475,274,21.384000062942505
36_2.0,2,660.2209815814324,660.2209815814324,96.73815304473123,0.15400004386901855,36,2891,340,9.83899998664856
51_1.0,5,1442.0020719279387,1442.0020719279387,66.9942245511651,2.9189999103546143,97,1225,342,17.274999856948853
O53,1,115.77708763999607,115.77708763999607,97.47074405843563,0.2840001583099365,9,9790,585,22.064000129699707
36_2.0,3,659.8675213284905,659.8675213284905,7.691378095160596,6.509000062942505,1876,754,331,9.677000045776367
135_2.5,1,1206.5228182766018,1207.2435422685667,0.0008688456871915183,210.33200001716614,2316,2316,7275,210.3329999446869
O103,2,221.66238032830964,221.66238032830964,84.87936877155876,7.9079999923706055,5,7314,1039,99.9520001411438
S103,2,246.76135128715276,246.76135128715276,98.6263186763646,0.7100000381469727,5,10829,949,102.01099991798401
36_2.0,4,660.2209815814088,660.2209815814088,66.25959955147638,1.6820001602172852,287,2050,315,9.427000045776367
51_1.5,1,1083.6425025796532,1084.0350129811727,0.0007410429212923235,18.52500009536743,1137,1137,518,18.52500009536743
S53,5,123.11059136852316,123.11059136852316,99.46737783212812,0.06099987030029297,6,8327,280,21.412999868392944
36_2.0,5,660.2209815814358,660.2209815814358,96.91308934058675,0.14299988746643066,5,2311,322,9.901000022888184
O53,2,115.7770876399971,115.7770876399971,92.78943394241963,0.8100001811981201,95,8689,492,22.203999996185303
101_1.5,4,1612.586859798252,1618.3044628996977,0.0009499904831571392,231.70499992370605,1139,1139,4886,231.7059998512268
36_2.5,1,584.8576449166264,584.8576449166264,94.15467864146763,0.2740001678466797,3,1213,329,9.108000040054321
51_1.5,2,1083.735327851865,1087.0307991558311,0.0009336442417582462,18.46299982070923,723,723,454,18.46299982070923
S55,1,132.92804158069015,132.92804158069015,9.236534404566555,16.709999799728394,2322,2554,741,24.301999807357788
36_2.5,2,584.8576449166301,584.8576449166301,98.45049529911559,0.07399988174438477,1,2632,445,9.19700002670288
O53,3,115.77708763999684,115.77708763999684,97.54255800980496,0.27500009536743164,62,7801,424,22.255000114440918
36_2.5,3,584.8576449166299,584.8576449166299,98.78151087125143,0.06000018119812012,16,3097,501,9.128999948501587
51_1.5,3,1083.735327851865,1087.0307991558964,0.0006817881313385879,18.19000005722046,807,807,531,18.19000005722046
36_2.5,4,584.8576449166308,584.8576449166308,98.58283170618131,0.0690000057220459,15,2907,460,9.029000043869019
S55,2,132.92804158068944,132.92804158068944,94.770223731184,0.6449999809265137,117,6960,859,24.014000177383423
O53,4,115.77708763999644,115.77708763999644,99.6911486610192,0.037999868392944336,3,10502,526,21.967000007629395
36_2.5,5,584.8576449166292,584.8576449166292,99.09096664469213,0.04499983787536621,8,2881,485,9.03499984741211
51_1.5,4,1083.642502579653,1084.0350129811459,0.0009336442417582462,18.13599991798401,1569,1569,519,18.13599991798401
36_3.0,1,546.0,546.0,49.51467691284463,2.6690001487731934,540,2561,705,9.06000018119812
36_3.0,2,546.0,546.0,48.36429481900065,2.743000030517578,220,2783,750,9.059000015258789
S55,3,132.92804158068643,132.92804158068643,30.895069046881456,10.663000106811523,2796,4365,791,24.0
51_1.5,5,1083.6425025796532,1087.0307991558136,0.000802781500644069,18.08299994468689,1871,1871,544,18.08299994468689
O53,5,115.77708763999715,115.77708763999715,93.94015021649196,0.6789999008178711,224,10283,526,21.96399998664856
36_3.0,3,546.0,546.0,51.66415099740206,2.5350000858306885,408,2190,679,9.032000064849854
36_3.0,4,546.0,546.0,59.58124613704916,2.061000108718872,654,2888,667,9.041000127792358
51_2.0,1,904.2817164292119,904.2817164292119,10.166029103333535,12.948999881744385,461,916,864,19.217999935150146
O103,3,221.66238032832067,221.66238032832067,57.510988907927555,24.177000045776367,1283,9611,1360,99.99300003051758
S55,4,132.92804158068336,132.92804158068336,5.038154051296584,18.61900019645691,5035,1800,875,24.050000190734863
O55,1,125.66378834379209,125.66378834379209,99.01154595446862,0.1099998950958252,2,8310,372,22.34500002861023
S103,3,246.7613512871512,246.7613512871512,98.56596273132531,0.7599999904632568,24,9461,944,102.25600004196167
36_3.0,5,546.0,546.0,74.13210138676962,1.2549998760223389,315,2604,653,9.378999948501587
51_2.0,2,904.2817164293259,904.2817164293259,80.42313633517321,1.9700000286102295,135,1971,809,19.69000005722046
O55,2,125.66378834379357,125.66378834379357,95.63061846565688,0.49699997901916504,14,7329,398,22.146000146865845
S55,5,132.9280415806905,132.9280415806905,64.2936707571586,4.759999990463257,1135,5261,823,24.27999997138977
45_1.0,1,891.7933372947717,891.7933372947717,91.11570247933885,1.004000186920166,64,4329,1262,22.457000017166138
51_2.0,3,904.2817164292443,904.2817164292443,28.797345712609967,8.832000017166138,343,1221,817,19.33299994468689
O55,3,125.66378834379216,125.66378834379216,97.00459158183641,0.3340001106262207,64,7829,401,22.255000114440918
45_1.0,2,891.7933372947795,891.7933372947795,97.38998336967435,0.29400014877319336,50,4755,1296,22.401000022888184
51_2.0,4,904.2817164292048,904.2817164292048,18.318399862510276,10.891000032424927,966,1009,818,19.93499994277954
S64,1,150.59685057884496,150.59685057884496,98.35278571365444,0.31100010871887207,41,10511,447,37.23699998855591
O55,4,125.66378834379229,125.66378834379229,98.06400755821261,0.21700000762939453,22,7723,382,22.086999893188477
45_1.0,3,891.7933372947853,891.7933372947853,91.58489913711549,0.9500000476837158,52,4933,1411,22.055000066757202
51_2.0,5,904.2817164292672,904.2817164292672,43.42116330260384,6.486000061035156,388,1648,827,20.062000036239624
O55,5,125.66378834379269,125.66378834379269,98.18107481013134,0.21000003814697266,7,7644,346,22.249000072479248
45_1.0,4,891.7933372947824,891.7933372947824,95.94202522079296,0.4530000686645508,2,3733,1209,22.288000106811523
51_2.5,1,789.9522763705133,789.9522763705133,2.7906582153468267,15.829999923706055,7,610,1060,19.608999967575073
S64,2,150.5968505788454,150.5968505788454,99.45479881606538,0.10500001907348633,7,10653,419,37.164000034332275
O103,4,221.6623803283125,221.6623803283125,86.18894254978615,7.171000003814697,550,12189,1262,100.09000015258789
S103,4,246.7613512871483,246.7613512871483,99.39112598402603,0.3279998302459717,1,10352,946,102.0939998626709
135_2.5,2,1206.4719526636507,1207.775767641662,0.0006297708565329147,210.8160002231598,5669,5669,6760,210.81700015068054
51_2.5,2,789.9522763705652,789.9522763705652,10.883054176757483,12.736999988555908,689,1127,1002,19.60099983215332
45_1.0,5,891.793337294781,891.793337294781,96.92402641687394,0.34799981117248535,66,4891,1365,22.163999795913696
O64,1,134.8343024863996,134.8343024863996,98.3144794214724,0.3510000705718994,44,13975,1103,41.3529999256134
45_1.5,1,776.355750181026,776.355750181026,91.13884460630062,0.8190000057220459,77,6158,595,18.286999940872192
51_2.5,3,789.9522763706174,789.9522763706174,51.84757918100647,5.3420000076293945,522,1941,961,19.067999839782715
S64,3,150.59685057884676,150.59685057884676,99.50332092307002,0.10300016403198242,2,10509,423,37.31700015068054
45_1.5,2,773.1184176590297,773.1184176590297,72.05180319152761,2.7230000495910645,116,3960,452,18.973000049591064
101_1.5,5,1612.5868597977278,1612.5868597977278,0.06263706014171133,213.54299998283386,59,128,4941,235.09100008010864
51_2.5,4,789.9522763706387,789.9522763706387,61.41609504821227,4.11299991607666,108,1856,968,21.711999893188477
45_1.5,3,775.9795213855698,776.355750181029,0.0008999966939320874,18.365999937057495,5149,5149,534,18.367000102996826
O64,2,134.83430248640173,134.83430248640173,97.36875969000481,0.5490000247955322,94,12185,903,41.26300001144409
S64,4,150.59685057884596,150.59685057884596,98.19738657433766,0.34399986267089844,3,9173,419,37.359999895095825
51_2.5,5,789.9522763705356,789.9522763705356,17.270586792051365,11.107999801635742,1302,1385,1086,19.61299991607666
45_1.5,4,773.4373291875942,775.1274887481754,0.0009000046412209976,19.22099995613098,5521,5521,607,19.221999883651733
51_3.0,1,738.1521213255235,741.6965989528463,0.0009610011234286868,20.78500008583069,2494,2494,1405,20.78600001335144
O103,5,221.66238032830728,221.66238032830728,96.85315402757553,1.6000001430511475,40,11484,1212,100.38600015640259
S103,5,246.76135128715055,246.76135128715055,99.11178505166028,0.4779999256134033,2,9243,1038,102.08899998664856
O209,1,461.6942759476973,461.6942759476973,62.7654636325207,106.23999977111816,1,3924,2104,509.9099998474121
45_1.5,5,776.3557501809984,776.3557501809984,42.59012608243095,6.257999897003174,1485,4332,563,18.003999948501587
S64,5,150.59685057884616,150.59685057884616,99.46019043375577,0.11100006103515625,5,10789,426,37.33800005912781
O64,3,134.83430248639885,134.83430248639885,99.27449061788164,0.1530001163482666,2,14479,1113,41.16499996185303
51_3.0,2,736.4257149187955,743.3686482030134,0.0009610011234286868,20.61299991607666,1240,1240,1316,20.61299991607666
45_2.0,1,735.5744141990142,735.5744141990142,98.30722371822993,0.15700006484985352,9,6170,546,18.43400001525879
51_3.0,3,738.1521213255235,739.1762537151463,0.0009922563686473181,20.743000030517578,2943,2943,1379,20.743000030517578
45_2.0,2,735.5744141990103,735.5744141990103,92.9938782069524,0.6470000743865967,163,6075,556,18.16700005531311
S69,1,166.1177125702369,166.1177125702369,96.82055391190008,0.6359999179840088,84,9609,443,39.269999980926514
O64,4,134.83430248640235,134.83430248640235,94.9246236718536,1.057999849319458,72,14342,1195,41.04900002479553
51_3.0,4,737.7623430494472,739.209580177181,0.0008999982833870356,20.549999952316284,1897,1897,1396,20.550999879837036
45_2.0,3,735.5744141990141,735.5744141990141,96.56337998527246,0.31999993324279785,50,5096,517,18.21999979019165
51_3.0,5,738.1521213255236,742.9814729020225,0.0009302533159285395,20.991999864578247,3210,3210,1460,20.991999864578247
45_2.0,4,735.5744141990172,735.5744141990172,99.55604716242098,0.04500007629394531,7,6423,538,18.356000185012817
S69,2,166.11771257023872,166.11771257023872,99.3344438595242,0.13499999046325684,1,9477,482,39.473000049591064
O64,5,134.83430248640371,134.83430248640371,82.56160096150839,3.750999927520752,822,13003,1035,41.759000062942505
O105,1,231.54800732773816,231.54800732773816,94.44698422045606,2.8000001907348633,45,8656,1015,98.95300006866455
45_2.0,5,735.5744141990157,735.5744141990157,99.62257990076043,0.051000118255615234,2,5731,528,18.141000032424927
45_2.5,1,727.1733276572085,727.1733276572085,68.67229791762084,2.743000030517578,63,3766,504,16.67899990081787
135_2.5,3,1207.8422866884403,1210.7349534245188,0.000821777772570417,211.05100011825562,2574,2574,6945,211.05100011825562
S69,3,166.11771257023753,166.11771257023753,98.99229499853361,0.2070000171661377,7,9799,459,39.222999811172485
45_2.5,2,727.1733276572224,727.1733276572224,95.72176459900439,0.35899996757507324,11,5152,475,16.36299991607666
72_1.0,1,347.62090628242254,347.7629243696888,0.0008896858994376879,58.57299995422363,3598,3598,2604,58.57299995422363
O69,1,147.77708763999547,147.77708763999547,97.3135270702907,0.5850000381469727,2,12142,815,42.17200016975403
45_2.5,3,727.1733276572145,727.1733276572145,80.42726575904489,1.6549999713897705,491,4281,464,17.569999933242798
S105,1,240.4186308225032,240.4186308225032,0.018551636501021436,135.14699983596802,1011,101,2695,144.03799986839294
S69,4,166.1177125702336,166.1177125702336,96.51299184343387,0.6889998912811279,3,9367,398,39.32200002670288
O69,2,147.77708763999732,147.77708763999732,96.9146484908558,0.6589999198913574,155,11455,841,42.65300011634827
101_2.0,1,1342.317684965983,1359.5314333396693,0.0009765619678157343,236.125,1147,1147,6564,236.12600016593933
72_1.0,2,347.62090628242254,347.9289703319356,0.0009955096566868161,59.25100016593933,2787,2787,2402,59.25100016593933
O105,2,231.54800732774342,231.54800732774342,88.40368251288656,5.929999828338623,23,7642,1179,98.85599994659424
S69,5,166.11771257023761,166.11771257023761,99.62599162155642,0.08299994468688965,12,7233,388,39.12400007247925
O69,3,147.77708763999473,147.77708763999473,56.146476090634714,10.541000127792358,53,9258,665,41.91600012779236
72_1.0,3,339.55540475704606,347.6209062822852,0.000984660271543819,58.05999994277954,2686,2686,2864,58.05999994277954
O69,4,147.77708763999672,147.77708763999672,96.70849244864976,0.7039999961853027,37,11048,982,41.97099995613098
S73,1,161.09980486723117,162.291916010566,0.0009946761294941377,68.75399994850159,10327,10327,2328,68.75399994850159
S105,2,240.41863082230896,241.17696720978137,0.000953322405532913,144.84799981117249,1574,1574,2520,144.84799981117249
O105,3,231.5480073277411,231.5480073277411,96.43041618695453,1.808000087738037,38,9077,1153,98.86800003051758
O69,5,147.77708763999604,147.77708763999604,92.35209994762965,1.6489999294281006,75,10187,965,42.09599995613098
72_1.0,4,347.62090628242254,347.9294058342356,0.000984662851341214,58.906999826431274,4936,4936,2537,58.906999826431274
135_2.5,4,1206.2144833329064,1207.4555138224607,0.0008548664415320403,209.9960000514984,1967,1967,5914,209.99699997901917
S73,2,161.0998048672312,162.2919160104652,0.0008454664829415261,70.28900003433228,1860,1860,2247,70.28900003433228
O73,1,167.5528396926068,167.5528396926068,98.26473703180818,0.370999813079834,11,6523,749,41.90499997138977
72_1.0,5,347.62090628224723,347.62090628224723,2.968491367714753,48.01800012588501,4436,980,2814,58.66300010681152
O73,2,167.55283969260523,167.55283969260523,96.45578270858238,0.7569999694824219,21,7722,641,41.89800000190735
O105,4,231.5480073277401,231.5480073277401,80.78196470732932,10.040000200271606,207,8735,1097,98.72900009155273
S73,3,161.0998048672312,162.29191601056615,0.0009373006611663717,68.24000000953674,10930,10930,2403,68.24000000953674
101_2.0,2,1343.368087059871,1358.2087801511534,0.0009877550913363385,231.2079999446869,2767,2767,7111,231.20899987220764
72_1.5,1,290.63502190016845,290.63502190016845,64.88973730230265,9.341000080108643,714,5972,2445,50.66000008583069
O73,3,167.55283969260813,167.55283969260813,98.17506948944121,0.3989999294281006,41,6383,638,42.43300008773804
S105,3,240.41863082230893,241.69328796322083,0.0009759922059903587,139.51400017738342,1494,1494,2574,139.51400017738342
72_1.5,2,290.63502190017437,290.63502190017437,67.25708445099079,8.650000095367432,864,6136,2598,48.10800004005432
O73,4,167.55283969260861,167.55283969260861,95.79282643150991,0.9140000343322754,6,7159,683,41.907999992370605
S73,4,161.09980486723117,162.00201136288,0.00096577421777512,67.46000003814697,557,557,2125,67.46200013160706
O105,5,231.5480073277403,231.5480073277403,99.43917213577933,0.312999963760376,2,8717,1030,98.73399996757507
O209,2,461.69427594772674,461.69427594772674,16.084808757145417,306.3269999027252,6,1732,2268,509.529000043869
O73,5,167.55283969260805,167.55283969260805,97.95343710325072,0.440000057220459,4,7478,727,41.894999980926514
72_1.5,3,290.63502190012264,290.63502190012264,32.151262561427885,20.789999961853027,2976,4089,2877,48.46500015258789
135_2.5,5,1207.0253948985044,1209.1688442365783,0.0009698769739891502,210.1450002193451,1796,1796,5371,210.14600014686584
S73,5,161.09980486723117,161.8302141811028,0.000984994046002473,67.8199999332428,48,48,2197,67.82100009918213
72_1.5,4,290.63502190014384,290.63502190014384,44.211417715158056,16.08899998664856,1,5086,2821,48.14099979400635
O79,1,173.66308433605386,173.66308433605386,90.90003470554481,2.4809999465942383,384,10426,711,52.88100004196167
S105,4,240.41863082230896,241.62220831907328,0.0007532417576621396,139.9909999370575,6606,6606,2420,139.9909999370575
S79,1,197.16171084166623,197.16171084166623,97.62931389093232,0.6480000019073486,8,8792,548,52.9520001411438
72_1.5,5,290.63502190012014,290.63502190012014,21.884853366911415,25.555000066757202,2503,3527,2988,48.09500002861023
O79,2,173.66308433605363,173.66308433605363,86.90109132816211,3.6059999465942383,252,11059,671,52.86800003051758
S79,2,197.1617108416648,197.1617108416648,98.38394065436623,0.437999963760376,38,8839,585,53.51800012588501
101_2.0,3,1343.368087059871,1358.6753887164375,0.0009516122825900006,240.44700002670288,1084,1084,6805,240.4480001926422
72_2.0,1,262.01792609997284,262.01792609997284,83.89033397682442,4.042999982833862,573,6635,2495,47.98100018501282
O79,3,173.66308433605397,173.66308433605397,90.86406037164893,2.486999988555908,84,8583,664,52.85799980163574
O125,1,259.777087639996,259.777087639996,90.81588433717796,8.940999984741211,337,15810,2268,189.5350000858307
S79,3,197.16171084166692,197.16171084166692,76.74090536810772,6.584000110626221,34,8358,640,52.90300011634827
S105,5,240.89521806195842,240.89521806195842,79.18141862720353,15.139999866485596,801,10854,2685,138.9449999332428
72_2.0,2,262.01792609998773,262.01792609998773,97.0266037951726,0.7360000610351562,84,8620,2760,50.229000091552734
O79,4,173.66308433605187,173.66308433605187,93.19170165586164,1.8470001220703125,154,9963,701,52.865999937057495
72_2.0,3,262.0179260999872,262.0179260999872,97.42101194724837,0.6440000534057617,32,8490,2636,47.96900010108948
S79,4,197.16171084166731,197.16171084166731,95.65947250424456,1.1710000038146973,1,9103,726,53.1729998588562
135_3.0,1,1137.8887477916755,1143.7410426396889,0.0006833178433905224,229.8090000152588,2654,2654,6561,229.8090000152588
O79,5,173.66308433605641,173.66308433605641,88.90710835572703,3.0299999713897705,371,10872,761,52.87000012397766
72_2.0,4,262.0179260999883,262.0179260999883,98.40226674948715,0.40000009536743164,8,8699,2722,47.98300004005432
S79,5,197.16171084166683,197.16171084166683,95.89582781686859,1.1180000305175781,5,9300,704,52.93499994277954
72_2.0,5,262.01792609998563,262.01792609998563,92.96173599617347,1.7249999046325684,3,8384,2816,47.99399995803833
O81,1,170.9765734998566,173.9504936758541,0.0008637859854508923,91.47900009155273,3670,3670,6822,91.47900009155273
O125,2,259.77708763999675,259.77708763999675,73.84507625934303,26.75,827,14515,2411,189.64999985694885
S81,1,133.4085252877912,133.53294641751376,0.0008113862803926351,70.02900004386902,4097,4097,3798,70.02999997138977
S125,1,283.30713247066006,283.30713247066006,95.37343192538681,4.182999849319458,10,11583,604,176.70199990272522
101_2.0,4,1343.368087059871,1354.0489513091466,0.0009516122825900006,242.57399988174438,4145,4145,6928,242.57500004768372
72_2.5,1,246.90537457330768,247.35453276746858,0.0,48.58299994468689,4576,4576,1992,48.58399987220764
72_2.5,2,246.90537457329782,246.90537457329782,87.68865757313972,2.867000102996826,8,8948,2675,45.0
S81,2,133.4085252877912,133.53491055909348,0.0009741973584460069,69.64199995994568,1684,1684,3328,69.64199995994568
O81,2,170.9448125310455,173.82571759772406,0.0008424146349271129,92.04200005531311,1490,1490,5785,92.04200005531311
72_2.5,3,246.90537457330768,247.35453276734683,0.000926865333086549,45.062000036239624,195,195,2429,45.062000036239624
135_3.0,2,1137.8887477916753,1142.6928678526515,0.0009697215569573636,229.42799997329712,2060,2060,6106,229.42799997329712
S81,3,133.4085252877912,133.57573071692624,0.0008113883383684206,68.34999990463257,1972,1972,3787,68.35099983215332
O209,3,461.69427594771736,461.69427594771736,34.47482250623444,211.23599982261658,795,2473,2467,509.57999992370605
72_2.5,4,246.90537457330768,247.57809674741267,0.0009541226188755789,45.78600001335144,4128,4128,2543,45.78699994087219
O81,3,170.94481253104547,173.86719233834387,0.0009295062462819766,89.60899996757507,90,90,6544,89.60999989509583
O125,3,259.77708763998965,259.77708763998965,44.28552247775598,63.58400011062622,3311,11218,2150,189.54399991035461
S125,2,283.3071324706612,283.3071324706612,82.35408679726739,16.39299988746643,8,9769,511,176.489000082016
72_2.5,5,246.90537457330768,247.3545327673616,0.0009957525246703728,45.49399995803833,1738,1738,2523,45.49399995803833
S81,4,133.4085252877912,133.49716039675207,0.0009741951034313053,69.57800006866455,1987,1987,3672,69.57800006866455
101_2.0,5,1343.3680870598707,1356.5560843661665,0.0008893175563338047,240.07999992370605,4449,4449,6418,240.08100008964539
72_3.0,1,239.43884180532825,239.43884180532825,91.77240853661613,2.0260000228881836,22,8751,2451,57.91600012779236
O81,4,170.9537248600646,173.6149722281498,0.0,101.09899997711182,2234,2234,6682,101.09999990463257
S81,5,133.4085252877912,133.57123722607827,0.0009274791100136893,69.93700003623962,3956,3956,3333,69.93700003623962
72_3.0,2,239.43884180529483,239.43884180529483,42.981682611213955,16.536999940872192,146,6896,2343,48.026999950408936
S85,1,201.1819025765114,201.1819025765114,98.3514665317706,0.5479998588562012,74,11738,518,95.08299994468689
S125,3,283.3071324706618,283.3071324706618,97.33104432529785,2.425999879837036,148,9475,465,191.46799993515015
S209,3,427.65143408432215,429.6070097050676,0.0009961234290103258,1770.1319999694824,824,824,23874,1770.1329998970032
72_3.0,3,239.43884180529017,239.43884180529017,62.051724358573715,10.194000005722046,1493,5413,2357,64.7519998550415
O125,4,259.7770876399971,259.7770876399971,65.81735315182434,35.88100004196167,392,9556,1876,198.37999987602234
O81,5,170.94481253104547,173.84413894194924,0.0,105.26699995994568,4158,4158,6256,105.26799988746643
135_3.0,3,1140.567266764631,1148.4799863524886,0.0009561112889072223,264.1870000362396,3279,3279,7088,264.1879999637604
72_3.0,4,239.43884180532788,239.43884180532788,75.15083880553244,6.4040000438690186,307,8928,2354,47.96500015258789
S85,2,201.18190257650983,201.18190257650983,90.15356425897578,3.322999954223633,12,10888,524,64.82999992370605
O85,1,179.77708763999505,179.77708763999505,95.92803249293736,1.446000099182129,105,14506,1216,69.82400012016296
72_3.0,5,239.43884180531117,239.43884180531117,74.15003924203978,6.671000003814697,784,9172,2651,47.98799991607666
S85,3,201.181902576515,201.181902576515,95.60627539106885,1.4579999446868896,212,11965,555,64.8420000076294
O85,2,179.77708763999448,179.77708763999448,83.45866564017555,6.059999942779541,949,13780,1374,69.8439998626709
101_2.5,1,1189.9417119607353,1197.771684487186,0.0009792960118569047,333.94000005722046,3139,3139,8490,333.9409999847412
S85,4,201.18190257651355,201.18190257651355,96.49283994843975,1.1579999923706055,112,8754,541,91.52400016784668
S125,4,283.30713247066024,283.30713247066024,93.01349254796185,6.3450000286102295,45,11673,592,221.1949999332428
O125,5,259.77708763999374,259.77708763999374,79.12196135784917,21.01800012588501,1204,13905,2230,218.01900005340576
O85,3,179.77708763999573,179.77708763999573,88.20698067372723,4.263999938964844,721,6106,1178,78.32200002670288
135_3.0,4,1138.5118218756907,1143.8467087060642,0.0009834280128514735,229.9139997959137,35,35,6456,229.91499996185303
O209,4,461.6942759477107,461.6942759477107,28.4251739510364,238.86800003051758,86,1875,2896,509.6470000743866
S85,5,201.18190257651077,201.18190257651077,99.51443704116947,0.16899991035461426,11,12119,553,64.84099984169006
O85,4,179.77708763999428,179.77708763999428,88.798313812255,4.039000034332275,399,14219,1456,69.83999991416931
O85,5,179.77708763999232,179.77708763999232,80.37122468244007,7.251000165939331,62,13298,1460,69.82800006866455
S94,1,212.48138798801602,212.48138798801602,99.41734605670938,0.29200005531311035,12,15121,607,96.73000001907349
O127,1,269.66860497281414,269.66860497281414,87.62157252486463,11.05299997329712,164,13241,1733,171.53399991989136
S125,5,283.3071324706642,283.3071324706642,97.98762817140931,1.811000108718872,4,12233,657,176.54100012779236
135_3.0,5,1139.7511703966477,1143.2745897466464,0.0009318555828386936,231.25300002098083,1765,1765,7729,231.25300002098083
O94,1,194.8334224767959,194.8334224767959,35.867899179181975,43.325000047683716,6282,11917,2687,107.80999994277954
S94,2,212.48138798801727,212.48138798801727,98.1937971941745,0.9019999504089355,60,14084,605,96.72200012207031
200_3.0,3,1723.737631700491,1734.4532419584932,0.0009746983474294241,2315.6979999542236,2124,2124,23423,2315.699000120163
101_2.5,2,1179.625902235471,1198.7127751477635,0.0009020990565479795,329.5680000782013,2402,2402,9923,329.56900000572205
O127,2,269.66860497280453,269.66860497280453,92.18679243811685,6.865000009536743,158,9273,1717,171.53000020980835
S127,1,306.6397191500069,306.6397191500069,95.87730895559277,3.610999822616577,106,7029,1436,170.57699990272522
S94,3,212.481387988012,212.481387988012,95.95919222420315,2.008000135421753,8,7382,376,96.72200012207031
O94,2,194.83342247672485,194.83342247672485,93.75977169765059,3.432000160217285,32,10422,1810,107.73400020599365
S94,4,212.4813879880154,212.4813879880154,98.04062110378683,0.9729998111724854,25,14257,581,96.7279999256134
O94,3,194.83342247675063,194.83342247675063,68.89307404680127,18.368000030517578,1285,15663,2489,107.7720000743866
O127,3,269.6686049728145,269.6686049728145,83.25077087375234,15.085000038146973,104,13278,2130,171.57000017166138
S127,2,306.6397191500041,306.6397191500041,97.09048261639279,2.517000198364258,5,9939,1678,170.6560001373291
151_1.0,1,2959.81752665404,2987.1488002260244,0.0006913587241215216,288.42700004577637,9,9,2860,288.4390001296997
S94,5,212.48138798801395,212.48138798801395,99.04353535520598,0.49000000953674316,22,14309,580,96.7739999294281
O209,5,461.6942759477277,461.6942759477277,40.05923835771115,187.7649998664856,527,2369,2760,509.6289999485016
O21,1,51.777087639996765,51.777087639996765,100.0,0.0010001659393310547,0,5305,45,3.003000020980835
O94,4,194.83342247676455,194.83342247676455,60.88767600584255,23.73200011253357,3311,14770,2699,107.78800010681152
O21,2,51.777087639996694,51.777087639996694,100.0,0.003000020980834961,1,6052,51,3.004000186920166
O21,3,51.77708763999678,51.77708763999678,99.33444507810805,0.009999990463256836,11,5417,49,3.003000020980835
O21,4,51.77708763999671,51.77708763999671,99.93333338551021,0.002000093460083008,1,6093,46,3.001000165939331
O21,5,51.77708763999679,51.77708763999679,99.66693682776572,0.005000114440917969,6,5418,49,3.003999948501587
101_2.5,3,1189.9417119607353,1198.9010343862215,0.0009424471084678109,345.3819999694824,2770,2770,9819,345.38300013542175
101_1.0,1,2140.1965945137053,2174.696526932301,0.0,128.15499997138977,27,27,1534,128.15599989891052
O94,5,194.8334224767234,194.8334224767234,92.05158738257843,4.391000032424927,59,7623,2146,107.75800013542175
S10,1,19.983925359008094,19.983925359008094,100.0,0.0,0,5694,12,1.0049998760223389
S10,2,19.983925359008104,19.983925359008104,100.0,0.0,0,5611,12,1.0049998760223389
S10,3,19.98392535900811,19.98392535900811,100.0,0.0009999275207519531,0,5952,12,1.0069999694824219
S10,4,19.983925359008108,19.983925359008108,100.0,0.0,0,5218,12,1.005000114440918
O127,4,269.66860497289804,269.66860497289804,33.90827698076776,71.86100006103516,4435,3545,1943,171.52900004386902
S127,3,306.6397191500101,306.6397191500101,97.35341898272623,2.302000045776367,33,6440,1350,170.58100008964539
101_1.0,2,2140.7637244646903,2153.879521914525,0.0008931948091372988,88.85799980163574,51,51,1709,88.85799980163574
151_1.0,2,2962.6303456397236,3095.841417145061,0.0006443784002722093,287.80000019073486,1136,1136,2502,287.80000019073486
101_1.0,3,2140.196594513706,2157.8584558556618,0.0009344141106960263,89.87199997901917,89,89,1739,89.87199997901917
O127,5,269.6686049728681,269.6686049728681,47.955624915527736,52.930999994277954,90,9988,1781,171.59299993515015
O13,1,35.77708763999664,35.77708763999664,100.0,0.0,0,3528,47,1.011000156402588
S127,4,306.6397191500084,306.6397191500084,95.99874117150887,3.502000093460083,21,10060,1568,170.59299993515015
O13,2,35.77708763999665,35.77708763999665,100.0,0.0009999275207519531,0,3438,48,1.0099999904632568
O13,3,35.77708763999665,35.77708763999665,100.0,0.0,1,3191,47,1.0090000629425049
O13,4,35.77708763999662,35.77708763999662,100.0,0.0,0,2936,47,1.0079998970031738
O13,5,35.777087639996644,35.777087639996644,100.0,0.0,0,2849,41,1.0079998970031738
