instance,seed,bestCost,bestCostBefSP,tempAtBest,timeAtBest,iterAtBest,totalIter,pool,totalTime
PR02,3,1275.3973653666653,1275.3973653666653,1.2679307447558252,511.2349998950958,2981,823,2910,575.6889998912811
PR03,4,1774.893901686463,1776.602249805896,7.21713113533177e-5,863.4429998397827,686,686,2721,863.4429998397827
P04,2,999.2136846300438,1001.0375638519874,5.4022496261601534e-5,601.2449998855591,233,233,6335,601.2459998130798
P06,1,876.5000621556396,879.1320813095803,9.933446091969465e-5,600.1219999790192,1075,1075,5177,600.1219999790192
PR02,4,1275.3973653666771,1275.3973653666771,39.26741208928355,215.15700006484985,6,4549,2767,575.6740000247955
P15,4,2505.417236970994,2505.417236970994,63.79899140871031,193.75400018692017,11,4262,2299,959.3420000076294
PR09,3,2152.5416341064674,2171.3445708325917,5.452728676414837e-5,1295.9319999217987,17,17,4030,1295.9329998493195
PR08,2,1644.1030690510277,1648.4028265151303,5.694657912876237e-5,863.5970001220703,1416,1416,3677,863.5970001220703
P04,3,999.2136846300442,1002.2693419923492,9.867117552863956e-5,601.2329998016357,923,923,6422,601.2329998016357
P06,2,876.5000621556396,880.4250009300627,9.409000555038891e-5,599.8799998760223,1608,1608,5085,599.8799998760223
PR03,5,1774.8939016864456,1774.8939016864456,4.802692539462653,674.8420000076294,1169,1012,3104,863.5729999542236
PR02,5,1275.397365366623,1275.397365366623,7.375939296626033,419.6640000343323,1592,2121,2707,575.5810000896454
PR05,3,2314.196398096333,2323.6100992816446,2.9717647316460596e-5,1442.0819997787476,18,18,4331,1442.0819997787476
P11,3,3549.813608262799,3585.1926217724094,9.60242559218164e-5,1493.1640000343323,5,5,4074,1493.1640000343323
P09,3,3883.6556032920853,3941.896583903371,4.771534337950689e-5,1495.1710000038147,154,154,4523,1495.172000169754
P08,1,4368.982603127223,4387.728181430254,9.238633750713871e-5,1497.9199998378754,79,79,4827,1497.9210000038147
P04,4,999.2136846300443,1001.0375638519996,9.506251239777142e-5,600.3929998874664,233,233,6401,600.3929998874664
PR08,3,1644.1030690510277,1645.2819077550075,3.906249448103824e-5,863.6219999790192,2896,2896,3905,863.6219999790192
P15,5,2505.417236970947,2505.417236970947,76.51675159747235,121.03900003433228,3,4704,2444,959.1730000972748
P06,3,876.5000621556466,876.5000621556466,0.16549979919146043,575.694000005722,141,243,5342,599.8120000362396
PR09,4,2136.424385724459,2144.7764616109785,6.854715016791969e-5,1295.2880001068115,26,26,4219,1295.2890000343323
P04,5,999.2136846300443,1001.0563382447233,5.903360231824129e-5,601.3450000286102,231,231,6740,601.3450000286102
P06,4,876.5000621556396,877.7236097076076,6.751361946953036e-5,600.0329999923706,1244,1244,5415,600.0339999198914
PR04,1,2036.5999976326614,2047.1524058251437,2.6946197081078917e-5,1151.6760001182556,31,31,4032,1151.6819999217987
PR08,4,1644.1030690510274,1647.7449057604024,7.535204475307143e-5,863.5079998970032,400,400,4110,863.5079998970032
PR05,4,2316.325784858852,2320.9862996658044,7.58350632157579e-5,1443.292000055313,95,95,4566,1443.2929999828339
P11,4,3550.629131264221,3585.364066880688,3.580749125414789e-5,1493.7039999961853,304,304,4061,1494.0789999961853
P09,4,3873.336857821451,3920.9812521200943,4.399932954701914e-5,1494.045000076294,836,836,4726,1494.0460000038147
P08,2,4382.025849143285,4405.313650015475,6.301852917611346e-5,1504.37299990654,113,113,5009,1504.3739998340607
P06,5,876.5000621556396,880.4178635122294,1.4439990577698615e-5,604.4850001335144,1171,1171,5362,604.4860000610352
P18,1,3702.8472150065118,3702.8472150065118,8.461634572524789,1021.4229998588562,1549,1161,2527,1439.0429999828339
PR09,5,2136.667760114436,2154.6939404944583,9.708938670179155e-5,1294.9460000991821,1640,1640,4034,1294.9470000267029
PR08,5,1644.1030690510277,1646.1360624317235,6.249050495247926e-5,863.5629999637604,2559,2559,3946,863.5639998912811
PR04,2,2035.6801282943975,2040.427621130734,8.16575992585093e-5,1151.210000038147,340,340,4422,1151.210000038147
