instance,cost 
C101.txt,827.3000000000001
C102.txt,827.3
C103.txt,826.3
C104.txt,822.9
C105.txt,827.3
C106.txt,827.3
C107.txt,827.3
C108.txt,827.3
C109.txt,827.3000000000001
C201.txt,589.0999999999999
C202.txt,589.0999999999999
C203.txt,588.6999999999999
C204.txt,588.0999999999999
C205.txt,586.4
C206.txt,586.0
C207.txt,585.8
C208.txt,585.8
R101.txt,1637.6999999999998
R102.txt,1466.6
