instance,seed,bestCost,bestCostBefSP,tempAtBest,timeAtBest,iterAtBest,totalIter,pool,totalTime
c50_13fsmd,4,1491.859877094701,1491.859877094701,32.02580690580532,103.42599987983704,2,2188,1277,237.94199991226196
c100_20fsmd,3,1531.831713809948,1533.6705953239114,8.383065052897445e-5,503.7809998989105,203,203,5851,503.7809998989105
c75_18fsmf,5,2369.646372486023,2378.1794067167825,4.460762128633859e-5,384.62799978256226,765,765,6275,384.62799978256226
c50_13fsmd,5,1491.8598770946855,1491.8598770946855,23.18740004539802,123.47900009155273,868,2391,1303,237.9410002231598
c100_19fsmf,4,8665.673374582166,8666.192051958715,8.494310875190885e-5,414.56700015068054,103,103,6088,414.5680000782013
c75_18fsmd,1,1800.801611967499,1800.801611967499,15.813882242468969,356.8010001182556,4,2439,4308,591.9460000991821
brandaoN1fsmd,3,2214.3625379492555,2239.9093000751277,2.386183467278558e-5,1149.3379998207092,1738,1738,9407,1149.3389999866486
c50_13fsmf,1,2406.360716084737,2413.7847233622015,6.969897215654867e-5,273.0199999809265,2981,2981,4594,273.0199999809265
c100_20fsmd,4,1532.4939089406844,1536.8843635397827,7.498497402113266e-5,503.8699998855591,325,325,5846,503.87399983406067
c75_18fsmfd,1,3147.9877740585134,3153.0919447830147,8.087764721183383e-5,455.8420000076294,680,680,2550,455.8420000076294
c100_19fsmf,5,8672.867535063959,8672.867535063959,62.54678852283453,74.40599989891052,141,1177,6526,414.59800004959106
c75_18fsmd,2,1800.8016119677122,1801.3976989527264,9.888881550480785e-5,592.0049998760223,3446,3446,4677,592.0049998760223
c100_20fsmd,5,1532.6603156410654,1535.195837588952,9.316939421403463e-5,504.01200008392334,424,424,5673,504.01200008392334
c75_18fsmfd,2,3147.9877740585134,3153.1559241063032,8.206556105627614e-5,455.65000009536743,829,829,2554,455.6510000228882
c100_19fsmfd,1,8666.833504534996,8666.833504534996,0.005942470885952898,404.1640000343323,57,12,7113,467.2809998989105
c100_20fsmf,1,4039.562544938381,4064.9896345355537,8.652054421584858e-5,344.16799998283386,46,46,5364,344.16799998283386
c75_18fsmfd,3,3147.9877740585134,3149.054496814185,9.656429406882579e-5,455.62000012397766,292,292,2746,455.62000012397766
c75_18fsmd,3,1800.8016119675,1800.8016119675,22.643811484990213,310.53000020980835,1651,3383,5210,592.0820000171661
brandaoN1fsmd,4,2211.62693897441,2232.610490008092,9.140055484588144e-5,1148.9519999027252,29,29,10319,1148.9519999027252
c100_19fsmfd,2,8663.098092038961,8663.098092038961,0.25697330794995993,386.8239998817444,13,99,6877,470.3309998512268
c100_20fsmf,2,4038.366511861296,4086.4767742420463,0.0,344.154000043869,308,308,5024,344.154000043869
c75_18fsmfd,4,3147.9877740585134,3153.09194478286,8.406469482683175e-5,455.6089999675751,574,574,2564,455.6089999675751
c100_20fsmf,3,4043.033255478075,4086.993842972689,7.09193238973943e-5,356.52699995040894,957,957,5952,356.5409998893738
c100_20fsmf,4,4037.8991767093494,4078.7691939856218,3.1081890016213157e-5,348.2960000038147,119,119,5706,348.2960000038147
c75_18fsmfd,5,3147.9877740585134,3153.0919447829106,8.813493851873261e-5,455.6289999485016,733,733,2971,455.6289999485016
brandaoN1fsmd,5,2216.171168455741,2235.8589147807784,7.994206750074779e-5,1149.991000175476,312,312,12363,1149.9920001029968
brandaoN2fsmd,1,2816.5787853164625,2839.9339797744665,6.910345339547274e-5,902.5829999446869,332,332,10451,902.5829999446869
brandaoN2fsmd,2,2817.9082965054895,2834.094581588406,1.4601792106180604e-5,901.805999994278,152,152,9912,901.805999994278
brandaoN2fsmd,3,2816.0606249212306,2838.3872460707225,6.652726542208367e-5,901.460000038147,105,105,10951,901.460000038147
brandaoN2fsmd,4,2816.5787853164625,2836.7644441701095,6.616321484262664e-5,898.3800001144409,67,67,9940,898.3810000419617
brandaoN2fsmd,5,2814.066797187062,2833.062858828965,7.751865329886772e-5,898.9520001411438,165,165,10538,898.954999923706
brandaoN3fsmd,1,2236.249706748677,2249.0274078137595,8.353734715402201e-5,593.7430000305176,298,298,7232,593.7430000305176
brandaoN3fsmd,2,2234.570816251772,2236.894165942127,1.237580143654667e-5,594.0439999103546,126,126,7019,594.045000076294
brandaoN3fsmd,3,2235.0477908655325,2236.6313362183787,7.34034247753381e-5,593.8159999847412,1072,1072,7058,593.816999912262
brandaoN5fsmd,3,2021.1290275676197,2021.7031109916913,6.77568920735169e-5,739.3259999752045,2,2,4847,739.4590001106262
brandaoN5fsmd,5,2021.2841755430536,2026.6432217801366,2.65025164542121e-5,739.3269999027252,1612,1612,4956,739.4609999656677
brandaoN5fsmd,1,2021.1290275676195,2028.727824782419,9.405994556692043e-5,739.3300001621246,1747,1747,4479,739.4660000801086
brandaoN5fsmd,4,2021.1100499560234,2024.437349276365,9.56474384555933e-5,739.3280000686646,997,997,4455,739.4630000591278
brandaoN5fsmd,2,2021.1100499560234,2030.646379025501,4.058393540938309e-5,739.3289999961853,1571,1571,5139,739.4650001525879
